序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
39,太赫兹,1919.79,1.06,73.86,76.84,-2.99,23,中瓷电子,10.0,142.04
40,第三代半导体,2540.35,1.05,488.83,497.09,-8.26,180,深科达,20.0,91.16
41,超导概念,2403.28,1.04,84.58,75.06,9.52,32,精达股份,10.04,8.66
42,丙烯酸,2010.23,1.03,19.96,21.94,-1.98,20,日科化学,20.0,12.9
43,一体化压铸,1182.21,1.03,40.2,39.54,0.66,54,三祥新材,5.77,43.11
44,HJT电池,2961.12,1.02,81.27,78.13,3.14,67,*ST泉为,17.61,19.03
45,5G,6249.01,1.01,1547.36,1392.91,154.46,455,天利科技,10.51,18.71
46,无线耳机,2435.19,1.0,256.03,223.67,32.36,99,科森科技,10.03,18.65
47,跨境支付(CIPS),1490.04,1.0,107.67,109.34,-1.67,73,精达股份,10.04,8.66
48,磷化工,3041.89,0.98,107.45,99.01,8.44,68,*ST威领,10.02,19.21
49,钙钛矿电池,1078.35,0.97,147.06,131.2,15.86,91,*ST泉为,17.61,19.03
50,空气能热泵,1418.09,0.96,42.3,42.44,-0.14,56,宁波精达,8.22,9.61
51,消费电子概念,3093.34,0.95,987.99,940.68,47.31,506,深科达,20.0,91.16
52,高压快充,1885.75,0.95,204.28,184.44,19.84,125,精达股份,10.04,8.66
53,比亚迪概念,1855.55,0.95,854.97,787.75,67.23,685,肯特股份,20.01,37.78
54,汽车热管理,1956.51,0.94,112.94,104.1,8.84,143,锦富技术,12.5,4.95
55,MR(混合现实),1682.1,0.93,154.38,125.59,28.79,71,深科达,20.0,91.16
56,智能音箱,2633.09,0.92,137.0,121.95,15.04,60,*ST泉为,17.61,19.03
57,毫米波雷达,2025.19,0.9,337.88,304.03,33.85,127,沃特股份,9.99,21.24
58,MicroLED概念,1715.37,0.89,206.56,180.96,25.6,82,国星光电,9.95,7.07
59,汽车电子,5459.97,0.89,1012.5,923.2,89.3,393,锦富技术,12.5,4.95
60,新能源汽车,4467.1,0.88,1441.26,1277.54,163.73,1066,肯特股份,20.01,37.78
61,3D打印,4288.58,0.87,258.09,227.7,30.39,141,键凯科技,20.0,107.34
62,俄乌冲突概念,1444.59,0.87,162.77,133.34,29.44,74,招商轮船,7.15,19.78
63,PVDF概念,1394.3,0.86,37.69,34.3,3.39,17,昊华科技,6.06,47.24
64,互联网保险,880.345,0.86,60.16,59.35,0.82,21,天利科技,10.51,18.71
65,民爆概念,1678.2,0.85,29.35,22.93,6.42,25,晓程科技,8.55,53.68
66,光伏概念,4221.77,0.84,885.56,827.98,57.57,601,*ST泉为,17.61,19.03
67,稀土永磁,3546.69,0.83,120.66,108.46,12.2,65,赤峰黄金,7.22,49.43
68,航空发动机,3058.77,0.83,101.02,102.93,-1.9,98,旭光电子,10.0,38.28
69,储能,2402.82,0.82,1115.51,1019.24,96.27,896,*ST泉为,17.61,19.03
